case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA01867,Rajasthan,Kota,Commercial,Compensation,157,145,32,0,4,76,75,0.133,45.73,261
LA01868,Madhya Pradesh,Jabalpur,Residential,Objection,358,35,58,0,9,11,50,0.277,17.45,221
LA01869,Rajasthan,Jaipur,Agricultural,Compensation,352,50,38,0,7,114,33,0.169,4.42,191
LA01870,Madhya Pradesh,Gwalior,Agricultural,Compensation,333,114,49,1,11,17,74,0.415,1.4,260
LA01871,Rajasthan,Jaipur,Residential,Objection,51,14,29,0,4,24,21,0.202,0.75,108
LA01872,Gujarat,Ahmedabad,Agricultural,Objection,362,58,58,0,7,8,31,0.321,2.65,235
LA01873,Uttar Pradesh,Varanasi,Agricultural,Notification,39,29,57,1,10,9,58,0.375,1.95,249
LA01874,Punjab,Amritsar,Agricultural,Notification,456,42,14,0,4,21,70,0.12,10.47,129
LA01875,Maharashtra,Nagpur,Agricultural,Possession,445,141,52,1,10,16,15,0.354,6.39,250
LA01876,Rajasthan,Kota,Agricultural,Objection,295,45,2,0,3,23,80,0.073,7.52,76
LA01877,Gujarat,Vadodara,Residential,Notification,334,12,36,0,11,3,34,0.262,2.86,134
LA01878,Punjab,Ludhiana,Agricultural,Possession,61,42,27,0,2,29,27,0.025,8.6,103
LA01879,Madhya Pradesh,Bhopal,Residential,Notification,441,20,19,0,4,7,10,0.178,1.79,95
LA01880,Rajasthan,Jaipur,Agricultural,Objection,157,114,57,1,13,3,2,0.336,6.76,280
LA01881,Maharashtra,Aurangabad,Agricultural,Compensation,153,153,40,0,2,40,45,0.197,16.95,249
LA01882,Gujarat,Ahmedabad,Agricultural,Possession,363,34,9,0,3,9,48,0.02,5.13,79
LA01883,Gujarat,Vadodara,Commercial,Compensation,472,133,9,0,4,13,7,0.091,11.51,108
LA01884,Punjab,Amritsar,Industrial,Compensation,262,68,8,1,2,86,73,0.234,1.02,167
LA01885,Uttar Pradesh,Lucknow,Agricultural,Possession,269,17,19,1,8,19,44,0.299,0.94,172
LA01886,Gujarat,Surat,Agricultural,Notification,288,126,5,0,3,19,4,0.02,10.25,97
LA01887,Uttar Pradesh,Lucknow,Agricultural,Possession,167,41,16,0,7,24,68,0.183,21.05,128
LA01888,Maharashtra,Pune,Agricultural,Possession,310,95,46,1,12,0,15,0.456,5.82,224
LA01889,Rajasthan,Jaipur,Commercial,Possession,482,94,53,0,8,2,54,0.242,63.13,211
LA01890,Maharashtra,Aurangabad,Agricultural,Objection,210,110,48,0,13,6,54,0.274,1.74,210
LA01891,Gujarat,Vadodara,Industrial,Notification,394,28,30,0,3,13,65,0.026,3.74,164
LA01892,Gujarat,Rajkot,Residential,Compensation,394,49,42,0,8,19,65,0.171,8.5,239
LA01893,Punjab,Amritsar,Agricultural,Compensation,430,134,57,1,13,22,79,0.427,11.76,298
LA01894,Madhya Pradesh,Bhopal,Commercial,Compensation,370,169,4,0,6,64,7,0.182,4.12,149
LA01895,Rajasthan,Kota,Agricultural,Possession,464,7,55,0,8,15,29,0.241,2.56,187
LA01896,Punjab,Bathinda,Commercial,Compensation,366,77,44,1,6,87,29,0.56,13.74,275
LA01897,Uttar Pradesh,Kanpur,Agricultural,Objection,489,160,24,0,4,16,30,0.197,8.44,186
LA01898,Punjab,Ludhiana,Commercial,Objection,366,55,27,0,2,19,19,0.077,5.24,154
LA01899,Madhya Pradesh,Indore,Agricultural,Notification,424,83,27,0,3,23,18,0.283,12.17,119
LA01900,Maharashtra,Aurangabad,Agricultural,Notification,449,164,10,0,4,26,78,0.023,6.45,166
LA01901,Uttar Pradesh,Kanpur,Commercial,Notification,493,175,14,0,3,29,72,0.161,6.43,163
LA01902,Uttar Pradesh,Varanasi,Agricultural,Possession,310,120,18,0,3,12,55,0.075,6.19,151
LA01903,Madhya Pradesh,Gwalior,Agricultural,Compensation,364,127,1,0,1,111,44,0.02,3.25,150
LA01904,Gujarat,Ahmedabad,Commercial,Compensation,485,113,31,0,3,97,38,0.271,2.94,245
LA01905,Gujarat,Rajkot,Agricultural,Objection,209,54,29,0,5,10,55,0.171,4.37,110
LA01906,Gujarat,Rajkot,Industrial,Compensation,86,86,20,0,2,115,69,0.292,7.63,224
LA01907,Gujarat,Vadodara,Residential,Possession,446,10,11,0,4,18,34,0.045,1.14,76
LA01908,Rajasthan,Udaipur,Residential,Possession,327,15,59,0,4,2,43,0.17,19.01,186
LA01909,Rajasthan,Jaipur,Agricultural,Compensation,231,110,41,1,8,2,73,0.301,7.53,268
LA01910,Punjab,Bathinda,Agricultural,Possession,367,152,29,1,11,1,73,0.535,2.55,226
LA01911,Rajasthan,Jaipur,Industrial,Compensation,45,45,44,0,6,40,18,0.313,37.21,193
LA01912,Punjab,Bathinda,Agricultural,Compensation,254,124,23,0,1,35,19,0.207,7.7,165
LA01913,Rajasthan,Jaipur,Agricultural,Possession,155,71,13,0,2,10,16,0.176,1.94,98
LA01914,Madhya Pradesh,Gwalior,Agricultural,Objection,165,68,41,0,5,6,2,0.195,35.58,145
LA01915,Gujarat,Rajkot,Agricultural,Objection,486,79,47,1,11,16,56,0.585,28.64,259
LA01916,Uttar Pradesh,Lucknow,Residential,Objection,289,50,40,1,4,0,34,0.365,2.98,197
LA01917,Gujarat,Ahmedabad,Commercial,Compensation,96,78,34,0,5,2,2,0.238,5.35,189
LA01918,Maharashtra,Aurangabad,Commercial,Compensation,201,23,1,0,0,102,16,0.162,4.68,109
LA01919,Maharashtra,Pune,Industrial,Compensation,144,61,39,1,7,13,43,0.229,1.12,202
LA01920,Uttar Pradesh,Kanpur,Agricultural,Objection,458,170,38,0,7,25,67,0.157,10.22,220
LA01921,Maharashtra,Aurangabad,Agricultural,Objection,167,129,25,0,6,27,53,0.16,17.2,175
LA01922,Uttar Pradesh,Kanpur,Agricultural,Possession,198,29,15,0,5,4,43,0.222,14.25,108
LA01923,Madhya Pradesh,Indore,Residential,Objection,187,55,59,0,6,25,15,0.195,7.64,197
LA01924,Maharashtra,Nashik,Agricultural,Possession,112,50,23,0,6,17,23,0.167,18.96,137
LA01925,Maharashtra,Nagpur,Residential,Objection,397,54,17,0,6,3,63,0.135,2.37,119
LA01926,Rajasthan,Kota,Agricultural,Compensation,301,126,43,0,7,85,62,0.119,45.53,247
LA01927,Maharashtra,Nagpur,Commercial,Compensation,235,162,29,0,6,20,70,0.153,3.41,219
LA01928,Rajasthan,Jaipur,Commercial,Possession,216,129,34,1,12,8,42,0.366,3.82,236
LA01929,Gujarat,Vadodara,Industrial,Notification,344,90,39,1,7,27,22,0.212,4.16,218
LA01930,Punjab,Patiala,Agricultural,Possession,75,33,23,0,3,22,40,0.279,3.86,108
LA01931,Rajasthan,Kota,Industrial,Compensation,468,30,10,0,3,18,72,0.158,6.09,91
LA01932,Maharashtra,Pune,Agricultural,Compensation,296,148,11,0,2,55,14,0.15,5.86,152
LA01933,Punjab,Patiala,Agricultural,Compensation,137,124,57,1,12,116,68,0.404,8.41,314
LA01934,Punjab,Patiala,Agricultural,Notification,283,94,31,0,3,28,80,0.107,3.26,106
LA01935,Rajasthan,Jaipur,Agricultural,Compensation,431,106,26,0,1,8,66,0.121,8.73,201
LA01936,Rajasthan,Udaipur,Residential,Objection,111,111,20,0,1,0,53,0.181,2.48,158
LA01937,Maharashtra,Nagpur,Agricultural,Objection,276,148,44,0,7,7,33,0.196,15.37,224
LA01938,Uttar Pradesh,Agra,Agricultural,Compensation,311,20,55,0,7,65,69,0.302,15.18,235
LA01939,Punjab,Patiala,Residential,Compensation,411,74,47,0,10,99,13,0.193,7.35,252
LA01940,Gujarat,Vadodara,Commercial,Notification,297,12,33,1,7,30,61,0.346,3.86,176
LA01941,Rajasthan,Kota,Residential,Notification,376,72,29,0,7,29,32,0.238,10.09,173
LA01942,Gujarat,Surat,Residential,Notification,394,117,52,1,8,20,40,0.248,3.04,239
LA01943,Punjab,Bathinda,Agricultural,Notification,449,41,52,0,8,6,37,0.283,7.65,182
LA01944,Rajasthan,Udaipur,Commercial,Compensation,200,31,24,0,7,54,0,0.056,6.35,158
LA01945,Maharashtra,Pune,Agricultural,Notification,361,91,58,1,15,2,79,0.264,102.5,284
LA01946,Rajasthan,Kota,Agricultural,Possession,147,97,50,1,7,24,54,0.321,2.17,241
LA01947,Rajasthan,Jaipur,Agricultural,Objection,427,130,51,1,14,6,48,0.61,0.51,266
LA01948,Punjab,Amritsar,Residential,Notification,478,7,4,0,1,27,8,0.158,3.91,68
LA01949,Rajasthan,Udaipur,Agricultural,Possession,168,48,8,0,4,18,63,0.227,1.33,123
LA01950,Gujarat,Ahmedabad,Residential,Objection,294,142,18,0,3,15,77,0.198,3.57,171
LA01951,Punjab,Amritsar,Agricultural,Objection,417,125,46,0,6,28,65,0.269,2.02,225
LA01952,Uttar Pradesh,Lucknow,Agricultural,Possession,42,42,5,1,10,4,20,0.289,2.99,107
LA01953,Rajasthan,Kota,Agricultural,Possession,362,148,5,0,2,14,14,0.05,2.55,113
LA01954,Maharashtra,Nashik,Agricultural,Compensation,416,152,2,0,3,67,29,0.131,19.36,136
LA01955,Punjab,Patiala,Agricultural,Notification,440,94,12,1,4,5,1,0.324,7.04,124
LA01956,Maharashtra,Aurangabad,Residential,Compensation,122,122,56,1,8,78,44,0.448,21.66,297
LA01957,Uttar Pradesh,Kanpur,Agricultural,Possession,386,78,44,1,10,18,37,0.453,7.69,247
LA01958,Uttar Pradesh,Kanpur,Agricultural,Possession,400,163,44,0,13,4,40,0.275,18.7,261
LA01959,Uttar Pradesh,Lucknow,Residential,Notification,31,31,18,0,3,3,80,0.284,5.46,102
LA01960,Gujarat,Ahmedabad,Agricultural,Objection,362,83,38,1,9,9,53,0.314,36.4,216
LA01961,Punjab,Bathinda,Agricultural,Objection,324,125,47,0,8,25,33,0.43,11.83,228
LA01962,Punjab,Bathinda,Agricultural,Notification,486,75,32,0,8,4,63,0.254,3.39,172
LA01963,Rajasthan,Kota,Agricultural,Compensation,50,30,52,1,7,88,29,0.345,13.72,256
LA01964,Madhya Pradesh,Indore,Agricultural,Objection,484,162,35,0,2,3,61,0.112,7.59,182
LA01965,Madhya Pradesh,Bhopal,Residential,Objection,299,84,20,0,4,10,75,0.093,6.03,152
LA01966,Madhya Pradesh,Jabalpur,Agricultural,Notification,159,159,39,0,8,16,73,0.156,8.13,203
LA01967,Maharashtra,Aurangabad,Commercial,Compensation,212,75,57,0,9,64,42,0.29,15.66,297
LA01968,Maharashtra,Pune,Agricultural,Notification,390,176,50,1,14,12,38,0.281,0.89,247
LA01969,Punjab,Patiala,Residential,Objection,499,111,30,0,4,8,32,0.296,5.2,182
LA01970,Rajasthan,Kota,Commercial,Notification,179,140,36,0,3,1,43,0.221,14.62,191
LA01971,Madhya Pradesh,Indore,Agricultural,Possession,493,137,59,0,9,0,75,0.31,9.47,260
LA01972,Punjab,Bathinda,Agricultural,Notification,326,40,45,1,9,4,70,0.262,2.4,193
LA01973,Madhya Pradesh,Bhopal,Agricultural,Compensation,120,120,31,1,6,1,49,0.239,0.69,239
LA01974,Maharashtra,Nashik,Industrial,Notification,311,171,17,0,1,1,22,0.02,40.48,94
LA01975,Uttar Pradesh,Lucknow,Industrial,Notification,407,121,55,0,11,15,30,0.424,6.13,221
LA01976,Rajasthan,Kota,Agricultural,Objection,55,55,59,0,7,0,19,0.187,33.58,211
LA01977,Punjab,Patiala,Commercial,Notification,67,67,5,0,3,6,15,0.02,16.36,65
LA01978,Maharashtra,Aurangabad,Agricultural,Notification,32,32,2,0,2,5,0,0.204,3.34,41
LA01979,Rajasthan,Kota,Agricultural,Compensation,298,88,7,0,2,86,62,0.14,0.61,151
LA01980,Madhya Pradesh,Bhopal,Residential,Compensation,57,57,24,0,3,102,59,0.18,4.65,180
LA01981,Uttar Pradesh,Agra,Agricultural,Notification,469,37,10,0,3,13,14,0.148,7.12,91
LA01982,Uttar Pradesh,Lucknow,Agricultural,Objection,90,90,53,0,6,0,55,0.354,11.6,236
LA01983,Rajasthan,Kota,Commercial,Compensation,63,63,55,0,6,66,13,0.292,2.43,247
LA01984,Madhya Pradesh,Gwalior,Agricultural,Objection,151,151,11,0,6,9,22,0.02,8.83,156
LA01985,Uttar Pradesh,Varanasi,Residential,Objection,389,52,50,0,5,8,20,0.324,8.83,169
LA01986,Madhya Pradesh,Indore,Agricultural,Notification,457,21,9,0,1,17,10,0.147,19.81,69
LA01987,Madhya Pradesh,Indore,Agricultural,Objection,148,63,48,0,4,10,59,0.35,5.44,225
LA01988,Gujarat,Ahmedabad,Agricultural,Compensation,274,157,22,1,2,74,3,0.161,11.5,226
LA01989,Gujarat,Surat,Industrial,Possession,394,97,3,0,0,7,32,0.032,9.86,119
LA01990,Punjab,Amritsar,Agricultural,Possession,405,14,26,1,6,21,39,0.314,17.74,147
LA01991,Uttar Pradesh,Varanasi,Agricultural,Possession,102,26,50,0,7,3,46,0.193,3.25,194
LA01992,Maharashtra,Aurangabad,Residential,Objection,424,64,57,0,7,30,15,0.105,0.5,200
LA01993,Gujarat,Ahmedabad,Industrial,Notification,438,65,8,0,2,30,38,0.128,5.83,113
LA01994,Uttar Pradesh,Agra,Industrial,Objection,376,28,51,0,10,8,64,0.35,5.87,240
LA01995,Madhya Pradesh,Gwalior,Residential,Objection,278,91,18,0,4,7,30,0.141,2.32,124
LA01996,Rajasthan,Jodhpur,Agricultural,Notification,214,89,28,0,4,0,76,0.23,1.64,119
LA01997,Uttar Pradesh,Lucknow,Residential,Notification,448,40,7,0,1,30,34,0.139,4.16,120
LA01998,Punjab,Bathinda,Commercial,Compensation,436,45,59,1,15,90,62,0.417,6.59,327
LA01999,Gujarat,Vadodara,Industrial,Objection,274,121,48,0,8,0,9,0.275,8.13,213
LA02000,Gujarat,Vadodara,Commercial,Notification,379,172,39,1,6,3,68,0.436,0.75,243
